date,location,race_num,is_obstacle,age_condition,race_name,class,track_detail,surface,distance,gender,weight_type
2026-08-29,中京,3,平地,2歳,2歳新馬,新馬,,芝,1400,牝馬限定,
2026-08-29,中京,4,平地,3歳,3歳未勝利,未勝利,,芝,2200,,
2026-08-29,中京,5,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-08-29,中京,6,平地,3歳以上,清洲特別,2勝,,ダート,1200,,定量
2026-08-29,中京,7,平地,3歳以上,長篠ステークス,3勝,,芝,1400,,定量
2026-08-29,中京,8,平地,3歳以上,桑名特別,2勝,,芝,1400,,定量
2026-08-29,中京,9,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,牝馬限定,定量
2026-08-29,中京,10,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1400,,定量
2026-08-29,中京,11,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1600,,定量
2026-08-29,中京,12,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-08-29,札幌,1,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-08-29,札幌,2,平地,2歳,2歳未勝利,未勝利,,芝,1500,牝馬限定,
2026-08-29,札幌,3,平地,2歳,2歳未勝利,未勝利,,芝,1800,,
2026-08-29,札幌,4,平地,3歳,3歳未勝利,未勝利,,ダート,1000,,
2026-08-29,札幌,5,平地,2歳,2歳新馬,新馬,,ダート,1700,,
2026-08-29,札幌,6,平地,3歳,3歳未勝利,未勝利,,芝,1500,,
2026-08-29,札幌,7,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1200,,定量
2026-08-29,札幌,8,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-08-29,札幌,9,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1800,,定量
2026-08-29,札幌,10,平地,2歳,すずらん賞,OP,,芝,1200,,別定
2026-08-29,札幌,11,平地,3歳以上,札幌日刊スポーツ杯,2勝,,芝,2000,,定量
2026-08-29,札幌,12,平地,3歳以上,千歳特別,2勝,,ダート,1700,,定量
2026-08-30,新潟,1,障害,3歳以上,障害3歳以上未勝利,未勝利,外,芝,2850,,定量
2026-08-30,新潟,2,平地,2歳,2歳新馬,新馬,,ダート,1800,,
2026-08-30,新潟,3,平地,2歳,2歳未勝利,未勝利,,芝,2000,,
2026-08-30,新潟,4,平地,2歳,2歳新馬,新馬,外,芝,1800,,
2026-08-30,新潟,5,平地,3歳,3歳未勝利,未勝利,,芝,1400,,
2026-08-30,新潟,6,平地,3歳以上,両津湾特別,2勝,,ダート,1800,,定量
2026-08-30,新潟,7,平地,3歳以上,日本海ステークス,3勝,,芝,2200,,定量
2026-08-30,新潟,8,平地,3歳以上,サマー2000シリーズ 第62回 農林水産省賞典 新潟記念（GⅢ）,G3,外,芝,2000,,別定
2026-08-30,新潟,9,平地,3歳以上,閃光特別,2勝,直,芝,1000,,定量
2026-08-30,新潟,10,平地,3歳,3歳未勝利,未勝利,,ダート,1800,,
2026-08-30,新潟,11,平地,3歳以上,3歳以上1勝クラス,1勝,外,芝,1800,牝馬限定,定量
2026-08-30,新潟,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-08-30,中京,1,平地,2歳,2歳未勝利,未勝利,,芝,1400,,
2026-08-30,中京,2,平地,2歳,2歳新馬,新馬,,芝,1600,,
2026-08-30,中京,3,平地,2歳,2歳新馬,新馬,,芝,2000,,
2026-08-30,中京,4,平地,3歳,3歳未勝利,未勝利,,ダート,1400,,
2026-08-30,中京,5,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1800,,定量
2026-08-30,中京,6,平地,3歳以上,白川郷ステークス,3勝,,ダート,1900,,ハンデ
2026-08-30,中京,7,平地,2歳,第2回 中京2歳ステークス（GⅢ）,G3,,芝,1400,,
2026-08-30,中京,8,平地,3歳以上,熊野特別,2勝,,芝,2200,,定量
2026-08-30,中京,9,平地,3歳,3歳未勝利,未勝利,,ダート,1800,牝馬限定,
2026-08-30,中京,10,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,2000,,定量
2026-08-30,中京,11,平地,3歳,3歳未勝利,未勝利,,芝,1400,,
2026-08-30,中京,12,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1200,,定量
2026-08-30,札幌,1,平地,3歳,3歳未勝利,未勝利,,ダート,1700,牝馬限定,
2026-08-30,札幌,2,平地,2歳,2歳未勝利,未勝利,,芝,1200,,
2026-08-30,札幌,3,平地,3歳,3歳未勝利,未勝利,,ダート,1700,,
2026-08-30,札幌,4,平地,3歳,3歳未勝利,未勝利,,芝,2000,,
2026-08-30,札幌,5,平地,2歳,2歳新馬,新馬,,芝,1800,,
2026-08-30,札幌,6,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,牝馬限定,定量
2026-08-30,札幌,7,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1000,,定量
2026-08-30,札幌,8,平地,3歳以上,3歳以上1勝クラス,1勝,,芝,1500,,定量
2026-08-30,札幌,9,平地,3歳以上,3歳以上1勝クラス,1勝,,ダート,1700,,定量
2026-08-30,札幌,10,平地,3歳以上,HBC賞,2勝,,芝,1200,,ハンデ
2026-08-30,札幌,11,平地,3歳以上,日高ステークス,3勝,,芝,1500,,定量
2026-08-30,札幌,12,平地,3歳以上,北辰特別,1勝,,芝,2600,,定量
